earthquake,earthquakeLabel,location
http://www.wikidata.org/entity/Q110413807,1870 Charlevoix earthquake,Point(-70.5 47.4)
http://www.wikidata.org/entity/Q109044142,2019 Panama earthquake,Point(-82.836111111 8.451388888)
http://www.wikidata.org/entity/Q108444146,1947 Satipo earthquake,Point(-74.725 -10.973)
http://www.wikidata.org/entity/Q110264229,1879 Surigao earthquake,Point(125.5 9.8)
http://www.wikidata.org/entity/Q109236586,1654 Tianshui earthquake,Point(105.5 34.3)
http://www.wikidata.org/entity/Q109783491,2021 Amazonas earthquake,Point(-76.846 -4.49)
http://www.wikidata.org/entity/Q109535469,2002 Port Vila earthquake,Point(167.856 -17.6)
http://www.wikidata.org/entity/Q109849810,1984 Cachar earthquake,Point(92.891 24.641)
http://www.wikidata.org/entity/Q110604288,January 2022 Afghanistan earthquake,Point(63.58 34.946)
http://www.wikidata.org/entity/Q107461106,1737 Kamchatka earthquake,Point(159.5 52.5)
http://www.wikidata.org/entity/Q108044421,1990 Panay earthquake,Point(122.1 11.34)
http://www.wikidata.org/entity/Q108393395,2021 North Sulawesi earthquake,Point(127.3778113 4.9800053)
http://www.wikidata.org/entity/Q110096078,2021 Flores earthquake,Point(122.2 -7.603)
http://www.wikidata.org/entity/Q110323968,2021 Timor Leste earthquake,Point(127.581 -7.592)
http://www.wikidata.org/entity/Q109237454,1716 Algiers earthquake,Point(3.0 36.8)
http://www.wikidata.org/entity/Q109570649,1885 Kashmir earthquake,Point(74.61 34.12)
http://www.wikidata.org/entity/Q109927644,1754 Cairo earthquake,Point(31.0 30.8)
http://www.wikidata.org/entity/Q115365900,2022 Düzce earthquake,Point(30.967 40.847)
http://www.wikidata.org/entity/Q112305851,1867 Java earthquake,Point(110.6 -8.7)
http://www.wikidata.org/entity/Q111695243,2022 Stolac earthquake,Point(18.18 43.06)
http://www.wikidata.org/entity/Q111262455,Earthquake 2016-01-10 12:12:03,Point(-147.88 -57.68)
http://www.wikidata.org/entity/Q113900838,2022 Papua New Guinea earthquake,Point(146.469 -6.256)
http://www.wikidata.org/entity/Q111014585,2022 Sumatra earthquake,Point(100.106 -0.233)
http://www.wikidata.org/entity/Q115196219,2020 Banda Sea earthquake,Point(123.55 -6.88)
http://www.wikidata.org/entity/Q112608448,Q112608448,Point(111.42 8.67)
http://www.wikidata.org/entity/Q112913276,1804 Almería earthquake,Point(-2.4 36.9)
http://www.wikidata.org/entity/Q112507427,Q112507427,Point(133.81 0.76)
http://www.wikidata.org/entity/Q111169026,1983 Heze earthquake,Point(115.213 35.206)
http://www.wikidata.org/entity/Q112507442,Q112507442,Point(128.83 3.43)
http://www.wikidata.org/entity/Q112507446,Q112507446,Point(120.55 2.12)
http://www.wikidata.org/entity/Q111942431,1998 North Maluku earthquake,Point(124.86 -1.89)
http://www.wikidata.org/entity/Q111939706,2004 Battagram earthquake,Point(73.216 34.774)
http://www.wikidata.org/entity/Q111262471,Earthquake 2011-03-11 19:03:01,Point(142.88 39.25)
http://www.wikidata.org/entity/Q112672818,1641 Tabriz earthquake,Point(46.1 37.9)
http://www.wikidata.org/entity/Q113697203,1956 Budapest earthquake,Point(19.282 47.443)
http://www.wikidata.org/entity/Q110654611,1714 Bhutan earthquake,Point(90.0 27.0)
