seiyu,seiyuLabel,bDate
http://www.wikidata.org/entity/Q1067536,Reiko Suzuki,1944-08-15T00:00:00Z
http://www.wikidata.org/entity/Q1107456,Natsumi Takamori,1987-02-14T00:00:00Z
http://www.wikidata.org/entity/Q1143101,Asami Sanada,1977-09-08T00:00:00Z
http://www.wikidata.org/entity/Q1143478,Mitsuru Miyamoto,1958-09-08T00:00:00Z
http://www.wikidata.org/entity/Q1147812,Ai Maeda,1975-04-19T00:00:00Z
http://www.wikidata.org/entity/Q1322638,جونكو ميناغاوا,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1324494,Yuriko Yamaguchi,1965-11-21T00:00:00Z
http://www.wikidata.org/entity/Q1134363,Tsubasa Yonaga,1984-01-15T00:00:00Z
http://www.wikidata.org/entity/Q1153079,Saori Hayami,1991-05-29T00:00:00Z
http://www.wikidata.org/entity/Q1187078,Ai Kayano,1987-09-13T00:00:00Z
http://www.wikidata.org/entity/Q1331896,Misato Fukuen,1982-01-10T00:00:00Z
http://www.wikidata.org/entity/Q1331936,Hiroshi Kamiya,1975-01-28T00:00:00Z
http://www.wikidata.org/entity/Q1331947,جونيتشي سوابي,1972-03-29T00:00:00Z
http://www.wikidata.org/entity/Q237371,Rie Tanaka,1979-01-03T00:00:00Z
http://www.wikidata.org/entity/Q1192180,Natsuko Kuwatani,1978-07-08T00:00:00Z
http://www.wikidata.org/entity/Q1351041,Unshō Ishizuka,1951-05-16T00:00:00Z
http://www.wikidata.org/entity/Q1369247,أيا إندو,1980-02-17T00:00:00Z
http://www.wikidata.org/entity/Q1202709,Hiroyuki Yoshino,1974-02-06T00:00:00Z
http://www.wikidata.org/entity/Q1193033,سايوري ياهاغي,1986-09-22T00:00:00Z
http://www.wikidata.org/entity/Q1192180,Natsuko Kuwatani,1978-08-08T00:00:00Z
http://www.wikidata.org/entity/Q1192227,Nobuo Tobita,1959-11-06T00:00:00Z
http://www.wikidata.org/entity/Q1192799,Hiro Shimono,1980-04-21T00:00:00Z
http://www.wikidata.org/entity/Q1204898,Rikiya Koyama,1963-12-18T00:00:00Z
http://www.wikidata.org/entity/Q1209737,Ryūzaburō Ōtomo,1952-05-18T00:00:00Z
http://www.wikidata.org/entity/Q1371716,Rina Satō,1981-05-02T00:00:00Z
http://www.wikidata.org/entity/Q1325348,Ryōka Yuzuki,1974-01-10T00:00:00Z
http://www.wikidata.org/entity/Q1255370,Kenjirō Tsuda,1971-06-11T00:00:00Z
http://www.wikidata.org/entity/Q2325296,ساياكا أوهارا,1975-12-06T00:00:00Z
http://www.wikidata.org/entity/Q2405512,شيوكو كواشيما,1954-06-02T00:00:00Z
http://www.wikidata.org/entity/Q1333938,Mariya Ise,1988-09-25T00:00:00Z
http://www.wikidata.org/entity/Q1371697,ميتسكي سايغا,1973-06-12T00:00:00Z
http://www.wikidata.org/entity/Q553835,Yūki Ono,1984-06-22T00:00:00Z
http://www.wikidata.org/entity/Q1323156,يو أساكاوا,1975-03-20T00:00:00Z
http://www.wikidata.org/entity/Q1323477,Mikako Takahashi,1980-05-29T00:00:00Z
http://www.wikidata.org/entity/Q1323704,Yūko Minaguchi,1966-06-26T00:00:00Z
http://www.wikidata.org/entity/Q1372791,Jōji Nakata,1954-04-22T00:00:00Z
http://www.wikidata.org/entity/Q1750778,Yōko Asagami,1952-07-10T00:00:00Z
http://www.wikidata.org/entity/Q2779622,كينتا مياكي,1977-08-23T00:00:00Z
http://www.wikidata.org/entity/Q2811985,Rie Murakawa,1990-06-01T00:00:00Z
http://www.wikidata.org/entity/Q2855251,Juri Nagatsuma,1988-10-27T00:00:00Z
http://www.wikidata.org/entity/Q3045663,Kōji Totani,1948-07-12T00:00:00Z
http://www.wikidata.org/entity/Q901835,Minami Tsuda,1989-06-08T00:00:00Z
http://www.wikidata.org/entity/Q941568,موتوكو كوماي,1970-09-08T00:00:00Z
http://www.wikidata.org/entity/Q1324072,Yū Kobayashi,1982-02-05T00:00:00Z
http://www.wikidata.org/entity/Q3138666,Hitoshi Takagi,1925-02-26T00:00:00Z
http://www.wikidata.org/entity/Q3267315,Kaori,1976-02-28T00:00:00Z
http://www.wikidata.org/entity/Q3543361,Ikuko Tani,1939-04-09T00:00:00Z
http://www.wikidata.org/entity/Q1912105,Maria Lindes,1942-11-05T00:00:00Z
http://www.wikidata.org/entity/Q2325987,Christa Lips,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2386677,Rei Igarashi,1963-01-09T00:00:00Z
http://www.wikidata.org/entity/Q2444815,Shigeru Chiba,1954-02-04T00:00:00Z
http://www.wikidata.org/entity/Q2447124,Kazuyuki Sogabe,1948-04-16T00:00:00Z
http://www.wikidata.org/entity/Q3727687,Motomu Kiyokawa,1935-04-09T00:00:00Z
http://www.wikidata.org/entity/Q3800820,Inuko Inuyama,1965-12-16T00:00:00Z
http://www.wikidata.org/entity/Q3894531,پولو توريسى,1951-05-15T00:00:00Z
http://www.wikidata.org/entity/Q1057685,Mitsuhiro Ichiki,1982-01-10T00:00:00Z
http://www.wikidata.org/entity/Q1343959,ساتومي أراي,1980-07-04T00:00:00Z
http://www.wikidata.org/entity/Q2707888,Kenichi Ogata,1942-03-29T00:00:00Z
http://www.wikidata.org/entity/Q1355841,Shō Hayami,1958-08-02T00:00:00Z
http://www.wikidata.org/entity/Q4358562,يوكى كانيكو,1987-01-19T00:00:00Z
http://www.wikidata.org/entity/Q4456510,Tatekawa Shinosuke,1954-02-15T00:00:00Z
http://www.wikidata.org/entity/Q4896220,Atsushi Tamaru,1986-02-27T00:00:00Z
http://www.wikidata.org/entity/Q5771523,Hiroyuki Kinoshita,1958-10-23T00:00:00Z
http://www.wikidata.org/entity/Q6127127,شيوري ميكامي,1989-01-06T00:00:00Z
http://www.wikidata.org/entity/Q1365535,Hiroki Yasumoto,1977-03-16T00:00:00Z
http://www.wikidata.org/entity/Q1371733,Keiji Fujiwara,1964-10-05T00:00:00Z
http://www.wikidata.org/entity/Q6730229,Maggie Flecknoe,1983-04-17T00:00:00Z
http://www.wikidata.org/entity/Q7493770,Shelley Calene-Black,1979-04-30T00:00:00Z
http://www.wikidata.org/entity/Q7812408,Todd Haberkorn,1982-08-16T00:00:00Z
http://www.wikidata.org/entity/Q1183854,Yuka Iguchi,1988-07-11T00:00:00Z
http://www.wikidata.org/entity/Q1593184,Mikako Komatsu,1988-11-11T00:00:00Z
http://www.wikidata.org/entity/Q1359691,كوكي مياتا,1972-10-09T00:00:00Z
http://www.wikidata.org/entity/Q1369257,Yūki Kaji,1985-09-03T00:00:00Z
http://www.wikidata.org/entity/Q3543308,كوميكو هيجا,1978-10-29T00:00:00Z
http://www.wikidata.org/entity/Q3544690,Mai Tachihara,1970-02-16T00:00:00Z
http://www.wikidata.org/entity/Q3544889,Kenjirō Ishimaru,1953-11-01T00:00:00Z
http://www.wikidata.org/entity/Q3546378,Kazuhiro Yamaji,1954-06-04T00:00:00Z
http://www.wikidata.org/entity/Q8973362,Sairi Itō,1994-05-04T00:00:00Z
http://www.wikidata.org/entity/Q11422725,Jun Kunimura,1955-11-16T00:00:00Z
http://www.wikidata.org/entity/Q11454958,Seiji Miyane,1963-04-27T00:00:00Z
http://www.wikidata.org/entity/Q11466385,Takaya Yamauchi,1971-10-31T00:00:00Z
http://www.wikidata.org/entity/Q11500800,Atsushi Ono,1961-09-09T00:00:00Z
http://www.wikidata.org/entity/Q2329608,Yōko Matsuoka,1954-10-20T00:00:00Z
http://www.wikidata.org/entity/Q2568004,جوجي يانامي,1931-08-30T00:00:00Z
http://www.wikidata.org/entity/Q3847074,Mari Mashiba,1959-11-21T00:00:00Z
http://www.wikidata.org/entity/Q4118923,Seizō Katō,1927-02-14T00:00:00Z
http://www.wikidata.org/entity/Q4295375,Eken Mine,1935-02-15T00:00:00Z
http://www.wikidata.org/entity/Q6790967,Matthew Mercer,1982-06-29T00:00:00Z
http://www.wikidata.org/entity/Q1954570,Nachi Nozawa,1938-01-13T00:00:00Z
http://www.wikidata.org/entity/Q2369422,أكيو سوياما,1968-07-08T00:00:00Z
http://www.wikidata.org/entity/Q2408347,Yoshiko Sakakibara,1956-05-31T00:00:00Z
http://www.wikidata.org/entity/Q1343893,Hiroaki Hirata,1963-08-07T00:00:00Z
http://www.wikidata.org/entity/Q2629846,Mayuko Aoki,1975-12-17T00:00:00Z
http://www.wikidata.org/entity/Q11597699,Masataka Kubota,1988-08-06T00:00:00Z
http://www.wikidata.org/entity/Q11624424,Shingo Fujimori,1983-03-17T00:00:00Z
http://www.wikidata.org/entity/Q11646184,Tooru Nomaguchi,1973-10-11T00:00:00Z
http://www.wikidata.org/entity/Q11666263,Kazuki Iio,1968-12-22T00:00:00Z
http://www.wikidata.org/entity/Q11864578,Illich Guardiola,1972-07-05T00:00:00Z
http://www.wikidata.org/entity/Q11864578,Illich Guardiola,1974-07-05T00:00:00Z
http://www.wikidata.org/entity/Q6798105,مايومي يوشيدا,1982-08-26T00:00:00Z
http://www.wikidata.org/entity/Q22130196,Rina Hon'izumi,1993-02-04T00:00:00Z
http://www.wikidata.org/entity/Q2421628,Chika Sakamoto,1959-08-17T00:00:00Z
http://www.wikidata.org/entity/Q2423016,Shōzō Iizuka,1933-05-23T00:00:00Z
http://www.wikidata.org/entity/Q2477774,Yui Ogura,1995-08-15T00:00:00Z
http://www.wikidata.org/entity/Q3180879,Takeshi Watabe,1936-03-21T00:00:00Z
http://www.wikidata.org/entity/Q3032106,كين ياماغوتشي,1956-03-24T00:00:00Z
http://www.wikidata.org/entity/Q3032106,كين ياماغوتشي,1956-04-24T00:00:00Z
http://www.wikidata.org/entity/Q3543650,Kimiko Saitō,1977-02-12T00:00:00Z
http://www.wikidata.org/entity/Q4119911,Brad Swaile,1976-12-26T00:00:00Z
http://www.wikidata.org/entity/Q7505025,Shun Yashiro,1933-02-19T00:00:00Z
http://www.wikidata.org/entity/Q11444345,Yoshiko Ōta,1936-04-25T00:00:00Z
http://www.wikidata.org/entity/Q11567828,Kazuo Kumakura,1927-01-30T00:00:00Z
http://www.wikidata.org/entity/Q1378916,Sakura Tange,1973-03-24T00:00:00Z
http://www.wikidata.org/entity/Q1826251,Jun Fukushima,1976-09-04T00:00:00Z
http://www.wikidata.org/entity/Q1955926,Tomoyo Kurosawa,1996-04-10T00:00:00Z
http://www.wikidata.org/entity/Q3211738,Sachika Misawa,1993-01-13T00:00:00Z
http://www.wikidata.org/entity/Q3266376,Shinpachi Tsuji,1956-10-20T00:00:00Z
http://www.wikidata.org/entity/Q3549533,Kōji Takahashi,1935-06-10T00:00:00Z
http://www.wikidata.org/entity/Q5100189,Chinatsu Akasaki,1987-08-10T00:00:00Z
http://www.wikidata.org/entity/Q5521831,Gara Takashima,1954-03-02T00:00:00Z
http://www.wikidata.org/entity/Q11596521,Mihoko Inagaki,1938-02-20T00:00:00Z
http://www.wikidata.org/entity/Q11599047,Akiko Takeguchi,1942-11-06T00:00:00Z
http://www.wikidata.org/entity/Q11671454,ناوكو تاكاهاشى,1945-03-04T00:00:00Z
http://www.wikidata.org/entity/Q12614977,전광주,1974-03-21T00:00:00Z
http://www.wikidata.org/entity/Q3847945,Mariko Mizuno,1985-06-25T00:00:00Z
http://www.wikidata.org/entity/Q3980043,Tadashi Nakamura,1929-12-24T00:00:00Z
http://www.wikidata.org/entity/Q4388123,"Оохара, Такаси",1978-04-09T00:00:00Z
http://www.wikidata.org/entity/Q5355374,Takehiro Murozono,1969-08-03T00:00:00Z
http://www.wikidata.org/entity/Q5832861,Yuiko Tatsumi,1987-09-17T00:00:00Z
http://www.wikidata.org/entity/Q6782476,Masako Jō,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6845522,ميكا ايتو,1984-03-25T00:00:00Z
http://www.wikidata.org/entity/Q7932090,فنسنت تونغ,1979-05-03T00:00:00Z
http://www.wikidata.org/entity/Q7932090,فنسنت تونغ,1980-05-02T00:00:00Z
http://www.wikidata.org/entity/Q5368246,Michihiro Ikemizu,1943-04-11T00:00:00Z
http://www.wikidata.org/entity/Q6324073,Katie Gray,1981-11-25T00:00:00Z
http://www.wikidata.org/entity/Q6347112,Kaho Kōda,1967-07-08T00:00:00Z
http://www.wikidata.org/entity/Q7051287,نوريكو ايمورا,1963-07-15T00:00:00Z
http://www.wikidata.org/entity/Q7497479,Shingo Kanemoto,1932-10-12T00:00:00Z
http://www.wikidata.org/entity/Q2596113,ناتسوكي هاناي,1991-06-26T00:00:00Z
http://www.wikidata.org/entity/Q2663052,Tōru Ōkawa,1960-02-28T00:00:00Z
http://www.wikidata.org/entity/Q7678565,تاكوما تاكيواكا,1971-03-22T00:00:00Z
http://www.wikidata.org/entity/Q7678611,Takurō Kitagawa,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q8978990,Asumi Kodama,1986-06-11T00:00:00Z
http://www.wikidata.org/entity/Q9013574,Yoriko Nagata,1984-02-27T00:00:00Z
http://www.wikidata.org/entity/Q9099081,Saori Seto,1982-09-03T00:00:00Z
http://www.wikidata.org/entity/Q11265532,Mayu Iino,1999-05-23T00:00:00Z
http://www.wikidata.org/entity/Q11369093,Tamie Kubota,1945-10-01T00:00:00Z
http://www.wikidata.org/entity/Q3275906,Takaya Hashi,1952-09-08T00:00:00Z
http://www.wikidata.org/entity/Q130125,ريسا تاندا,1988-07-12T00:00:00Z
http://www.wikidata.org/entity/Q3548563,Kazuo Hayashi,1945-10-17T00:00:00Z
http://www.wikidata.org/entity/Q3572668,Yoshimitsu Shimoyama,1976-05-06T00:00:00Z
http://www.wikidata.org/entity/Q6132945,موتسومي تامورا,1987-06-19T00:00:00Z
http://www.wikidata.org/entity/Q11463588,Hiroko Konishi,1975-10-26T00:00:00Z
http://www.wikidata.org/entity/Q11523423,Taishi Murata,1982-05-13T00:00:00Z
http://www.wikidata.org/entity/Q11557903,Šin'ja Hamazoe,1984-09-06T00:00:00Z
http://www.wikidata.org/entity/Q11569965,Kaoru Katakai,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q498632,أي كاكوما,1988-09-09T00:00:00Z
http://www.wikidata.org/entity/Q11359321,Yūto Uemura,1993-10-23T00:00:00Z
http://www.wikidata.org/entity/Q11369771,Misaki Kuno,1993-01-19T00:00:00Z
http://www.wikidata.org/entity/Q11617075,Takamasa Mogi,1982-01-15T00:00:00Z
http://www.wikidata.org/entity/Q11642216,Daisuke Endō,1979-11-26T00:00:00Z
http://www.wikidata.org/entity/Q11480428,Aoi Ichikawa,1987-06-12T00:00:00Z
http://www.wikidata.org/entity/Q11488390,Hiroki Gotō,1985-11-15T00:00:00Z
http://www.wikidata.org/entity/Q11490322,Yukitoshi Tokumoto,1977-09-22T00:00:00Z
http://www.wikidata.org/entity/Q11542687,Wataru Yokojima,1958-08-21T00:00:00Z
http://www.wikidata.org/entity/Q11548933,Inori Minase,1995-12-02T00:00:00Z
http://www.wikidata.org/entity/Q49549,أكيكو كاويز,1980-06-29T00:00:00Z
http://www.wikidata.org/entity/Q911795,Eriko Nakamura,1981-11-19T00:00:00Z
http://www.wikidata.org/entity/Q11584776,Shizuka Ishigami,1988-09-14T00:00:00Z
http://www.wikidata.org/entity/Q1070511,Asami Shimoda,1986-01-30T00:00:00Z
http://www.wikidata.org/entity/Q1139886,Yoshimasa Hosoya,1982-02-10T00:00:00Z
http://www.wikidata.org/entity/Q908937,Satomi Hanamura,1984-07-03T00:00:00Z
http://www.wikidata.org/entity/Q17129343,神田伯山,1983-06-04T00:00:00Z
http://www.wikidata.org/entity/Q17158528,Sōma Saitō,1991-04-22T00:00:00Z
http://www.wikidata.org/entity/Q17159583,Shino Shimoji,1993-06-04T00:00:00Z
http://www.wikidata.org/entity/Q17160365,ساياكا سينبونغي,1995-11-24T00:00:00Z
http://www.wikidata.org/entity/Q17223371,نانامي ياماشيتا,1995-07-19T00:00:00Z
http://www.wikidata.org/entity/Q17228536,Daiki Kobayashi,1992-05-15T00:00:00Z
http://www.wikidata.org/entity/Q1185267,Daisuke Hirakawa,1973-06-04T00:00:00Z
http://www.wikidata.org/entity/Q272305,Tomo Sakurai,1971-09-10T00:00:00Z
http://www.wikidata.org/entity/Q287902,يوميكو كوباياشي,1979-06-18T00:00:00Z
http://www.wikidata.org/entity/Q1041912,Takuma Terashima,1983-12-20T00:00:00Z
http://www.wikidata.org/entity/Q305233,아오노 다케시,1936-06-19T00:00:00Z
http://www.wikidata.org/entity/Q305342,ماسايا أونوساكا,1964-10-13T00:00:00Z
http://www.wikidata.org/entity/Q18225739,يويتشيرو أوميهارا,1991-03-08T00:00:00Z
http://www.wikidata.org/entity/Q18990383,Karin Isobe,1994-05-26T00:00:00Z
http://www.wikidata.org/entity/Q20038507,كوهي أماساكي,1990-10-22T00:00:00Z
http://www.wikidata.org/entity/Q20042330,دايكي هامانو,1989-03-30T00:00:00Z
http://www.wikidata.org/entity/Q22046619,Lynn,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22130427,كايدي هوندو,1996-03-06T00:00:00Z
http://www.wikidata.org/entity/Q1042188,جونكو هوري,1942-02-02T00:00:00Z
http://www.wikidata.org/entity/Q1067105,Yōko Sōmi,1965-05-31T00:00:00Z
http://www.wikidata.org/entity/Q1206700,تيتسو إينادا,1972-07-01T00:00:00Z
http://www.wikidata.org/entity/Q498624,Tsutomu Kashiwakura,1966-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1372804,كوسكي توريومي,1973-05-16T00:00:00Z
http://www.wikidata.org/entity/Q24867153,ماكي كاويز,1995-12-31T00:00:00Z
http://www.wikidata.org/entity/Q27151126,Reina Kondō,1999-01-28T00:00:00Z
http://www.wikidata.org/entity/Q29479266,ماناكا إيوامي,1998-04-30T00:00:00Z
http://www.wikidata.org/entity/Q29585797,Riko Fukumoto,2000-11-25T00:00:00Z
http://www.wikidata.org/entity/Q48760762,Aoi Ichikawa,1991-10-02T00:00:00Z
http://www.wikidata.org/entity/Q48761396,كانا إيتشينوسي,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q674727,هيديوكي هوري,1954-03-23T00:00:00Z
http://www.wikidata.org/entity/Q455896,Youki Kudoh,1971-01-17T00:00:00Z
http://www.wikidata.org/entity/Q531846,ماساهارو ساتو,1946-07-01T00:00:00Z
http://www.wikidata.org/entity/Q1192204,ريو هيروهاشي,1977-08-05T00:00:00Z
http://www.wikidata.org/entity/Q1192204,ريو هيروهاشي,1978-08-05T00:00:00Z
http://www.wikidata.org/entity/Q659547,Run Sasaki,1956-03-21T00:00:00Z
http://www.wikidata.org/entity/Q945665,Wataru Takagi,1966-07-25T00:00:00Z
http://www.wikidata.org/entity/Q3211762,Yuka Ōtsubo,1993-06-11T00:00:00Z
http://www.wikidata.org/entity/Q3303046,Mayumi Shintani,1975-11-06T00:00:00Z
http://www.wikidata.org/entity/Q263973,ساياكا أيدا,1975-03-09T00:00:00Z
http://www.wikidata.org/entity/Q266457,ناومي شيندو,1972-11-09T00:00:00Z
http://www.wikidata.org/entity/Q272919,Kari Wahlgren,1977-07-13T00:00:00Z
http://www.wikidata.org/entity/Q774937,كاي أراكي,1966-11-06T00:00:00Z
http://www.wikidata.org/entity/Q917318,Tōru Furuya,1953-07-31T00:00:00Z
http://www.wikidata.org/entity/Q3844242,مانامي نوماكورا,1988-04-15T00:00:00Z
http://www.wikidata.org/entity/Q4120097,Emi Nitta,1985-12-10T00:00:00Z
http://www.wikidata.org/entity/Q4822691,Aya Uchida,1986-07-23T00:00:00Z
http://www.wikidata.org/entity/Q5968283,Nobunaga Shimazaki,1988-12-06T00:00:00Z
http://www.wikidata.org/entity/Q8056236,Yoshio Kojima,1980-11-16T00:00:00Z
http://www.wikidata.org/entity/Q1064634,Maria Yamamoto,1981-09-11T00:00:00Z
http://www.wikidata.org/entity/Q1065963,Kimiko Koyama,1979-01-27T00:00:00Z
http://www.wikidata.org/entity/Q1089493,كيتون يامادا,1945-10-25T00:00:00Z
http://www.wikidata.org/entity/Q517337,Toshio Furukawa,1946-07-16T00:00:00Z
http://www.wikidata.org/entity/Q9305744,Eizō Tsuda,1948-03-17T00:00:00Z
http://www.wikidata.org/entity/Q9307208,ماي فوتشيغامي,1987-05-20T00:00:00Z
http://www.wikidata.org/entity/Q11393876,Yasuaki Takumi,1982-10-23T00:00:00Z
http://www.wikidata.org/entity/Q11411149,古川慎,1989-09-29T00:00:00Z
http://www.wikidata.org/entity/Q540366,كازويا ناكاي,1967-11-25T00:00:00Z
http://www.wikidata.org/entity/Q1877216,تشو,1957-12-15T00:00:00Z
http://www.wikidata.org/entity/Q2083335,Yoku Shioya,1958-06-24T00:00:00Z
http://www.wikidata.org/entity/Q1076849,Tatsuhisa Suzuki,1983-11-11T00:00:00Z
http://www.wikidata.org/entity/Q1093241,Kazuo Oka,1948-01-15T00:00:00Z
http://www.wikidata.org/entity/Q1093247,Haruka Kudō,1989-03-16T00:00:00Z
http://www.wikidata.org/entity/Q1306474,Masako Ikeda,1939-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11454795,Yume Miyamoto,1997-01-22T00:00:00Z
http://www.wikidata.org/entity/Q11540175,Junpei Morita,1954-08-01T00:00:00Z
http://www.wikidata.org/entity/Q11542438,Mari Yokoo,1952-02-21T00:00:00Z
http://www.wikidata.org/entity/Q11576902,Nao Tamura,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1132957,Mitsuaki Madono,1964-06-28T00:00:00Z
http://www.wikidata.org/entity/Q1132957,Mitsuaki Madono,1964-07-28T00:00:00Z
http://www.wikidata.org/entity/Q2381353,يومي تاكادا,1961-09-21T00:00:00Z
http://www.wikidata.org/entity/Q750146,Mela Lee,1976-07-31T00:00:00Z
http://www.wikidata.org/entity/Q798305,Kazuyo Aoki,1947-08-27T00:00:00Z
http://www.wikidata.org/entity/Q1324264,Michie Tomizawa,1961-10-20T00:00:00Z
http://www.wikidata.org/entity/Q11578314,Masanori Machida,1955-01-07T00:00:00Z
http://www.wikidata.org/entity/Q11620615,Fukushi Ochiai,1987-08-20T00:00:00Z
http://www.wikidata.org/entity/Q11620733,Ikumi Hayama,1984-11-17T00:00:00Z
http://www.wikidata.org/entity/Q11631872,أياكا سوا,1988-05-27T00:00:00Z
http://www.wikidata.org/entity/Q11671582,Ryōsuke Takahashi,1984-05-14T00:00:00Z
http://www.wikidata.org/entity/Q15975368,دايكي ياماشيتا,1989-09-07T00:00:00Z
http://www.wikidata.org/entity/Q2468115,Mami Koyama,1955-01-17T00:00:00Z
http://www.wikidata.org/entity/Q1324522,Emi Shinohara,1963-08-08T00:00:00Z
http://www.wikidata.org/entity/Q1324613,ريكا فكامي,1963-08-08T00:00:00Z
http://www.wikidata.org/entity/Q16264591,جونيا إينوكي,1988-10-19T00:00:00Z
http://www.wikidata.org/entity/Q16265007,أري أوزاوا,1992-08-10T00:00:00Z
http://www.wikidata.org/entity/Q1142396,Chihiro Suzuki,1977-02-17T00:00:00Z
http://www.wikidata.org/entity/Q842746,تومو هانبا,1972-06-09T00:00:00Z
http://www.wikidata.org/entity/Q843178,هيرومي كونو,1975-09-13T00:00:00Z
http://www.wikidata.org/entity/Q2665164,ريكو يوشيدا,1949-01-24T00:00:00Z
http://www.wikidata.org/entity/Q2714660,Kaneta Kimotsuki,1935-11-15T00:00:00Z
http://www.wikidata.org/entity/Q17159211,Chiharu Sawashiro,1987-12-20T00:00:00Z
http://www.wikidata.org/entity/Q17160610,ريي تاكاهاشي,1994-02-27T00:00:00Z
http://www.wikidata.org/entity/Q17160897,مينامي تاناكا,1996-01-22T00:00:00Z
http://www.wikidata.org/entity/Q1355084,Mitsuko Horie,1957-03-08T00:00:00Z
http://www.wikidata.org/entity/Q908812,Megumi Matsumoto,1977-02-06T00:00:00Z
http://www.wikidata.org/entity/Q1142853,ساتوشي هينو,1978-08-04T00:00:00Z
http://www.wikidata.org/entity/Q1155778,노지마 켄지,1976-03-16T00:00:00Z
http://www.wikidata.org/entity/Q17211589,Akane Fujita,1993-01-26T00:00:00Z
http://www.wikidata.org/entity/Q17217883,Ryūnosuke Watanuki,1991-06-24T00:00:00Z
http://www.wikidata.org/entity/Q17219891,يوميري هاناموري,1997-09-29T00:00:00Z
http://www.wikidata.org/entity/Q17230607,سييتشيرو ياماشيتا,1992-09-11T00:00:00Z
